Number of Comparisons : 75760
Swiss , 0.0 , 0.0 , Cheddar , 0.12 , 0.3
Cheddar , 1.07 , 2.6750000000000003 , Cheddar , 30.37 , 75.925
Cheddar , 1.08 , 2.7 , Wensleydale , 30.89 , 424.7375
Cheddar , 1.08 , 2.7 , Swiss , 56.24 , 534.28
Cheddar , 1.09 , 2.725 , Wensleydale , 84.95 , 0.0
Wensleydale , 0.2 , 2.75 , Cheddar , 20.31 , 50.775
Cheddar , 1.1 , 2.75 , Swiss , 7.32 , 69.54
Wensleydale , 0.2 , 2.75 , Cheddar , 48.24 , 120.60000000000001
Cheddar , 1.1 , 2.75 , Wensleydale , 9.83 , 135.1625
Swiss , 0.29 , 2.755 , Cheddar , 5.66 , 14.15
Swiss , 0.29 , 2.755 , Cheddar , 9.71 , 24.275000000000002
Swiss , 0.29 , 2.755 , Cheddar , 13.32 , 33.3
Swiss , 0.29 , 2.755 , Wensleydale , 21.85 , 300.4375
Swiss , 0.29 , 2.755 , Wensleydale , 66.24 , 910.8
Cheddar , 1.11 , 2.7750000000000004 , Swiss , 23.99 , 0.0
Cheddar , 1.12 , 2.8000000000000003 , Swiss , 1.17 , 0.0
Swiss , 0.3 , 2.85 , Cheddar , 43.13 , 0.0
Cheddar , 1.15 , 2.875 , Cheddar , 26.27 , 65.675
Cheddar , 1.15 , 2.875 , Cheddar , 41.64 , 104.1
Cheddar , 1.15 , 2.875 , Swiss , 51.43 , 488.585
Cheddar , 1.15 , 2.875 , Wensleydale , 37.19 , 511.36249999999995
Wensleydale , 0.21 , 2.8874999999999997 , Cheddar , 24.79 , 61.974999999999994
Wensleydale , 0.21 , 2.8874999999999997 , Swiss , 8.87 , 84.26499999999999
Wensleydale , 0.21 , 2.8874999999999997 , Wensleydale , 23.5 , 323.125
Wensleydale , 0.21 , 2.8874999999999997 , Swiss , 50.35 , 478.325
Wensleydale , 0.21 , 2.8874999999999997 , Wensleydale , 79.88 , 1098.35
Cheddar , 1.16 , 2.9 , Wensleydale , 0.91 , 12.512500000000001
Cheddar , 1.16 , 2.9 , Wensleydale , 11.07 , 152.2125
Cheddar , 1.16 , 2.9 , Swiss , 27.33 , 259.635
Swiss , 0.31 , 2.945 , Cheddar , 1.52 , 0.0
Cheddar , 1.18 , 2.9499999999999997 , Cheddar , 13.59 , 33.975
Cheddar , 1.18 , 2.9499999999999997 , Wensleydale , 11.7 , 160.875
Cheddar , 1.19 , 2.9749999999999996 , Wensleydale , 34.44 , 0.0
Wensleydale , 0.22 , 3.025 , Wensleydale , 7.64 , 105.05
Cheddar , 1.21 , 3.025 , Wensleydale , 23.77 , 326.8375
Swiss , 0.32 , 3.04 , Cheddar , 2.77 , 6.925
Swiss , 0.32 , 3.04 , Cheddar , 42.37 , 105.925
Cheddar , 1.23 , 3.075 , Cheddar , 50.09 , 125.22500000000001
Cheddar , 1.23 , 3.075 , Swiss , 25.85 , 245.57500000000002
Cheddar , 1.24 , 3.1 , Cheddar , 43.1 , 107.75
Cheddar , 1.24 , 3.1 , Wensleydale , 8.61 , 118.38749999999999
Cheddar , 1.24 , 3.1 , Cheddar , 71.41 , 178.52499999999998
Cheddar , 1.25 , 3.125 , Cheddar , 32.91 , 82.27499999999999
Cheddar , 1.25 , 3.125 , Swiss , 12.33 , 117.135
Swiss , 0.33 , 3.1350000000000002 , Cheddar , 54.21 , 135.525
Swiss , 0.33 , 3.1350000000000002 , Swiss , 73.32 , 696.54
Cheddar , 1.26 , 3.15 , Cheddar , 0.48 , 1.2
Cheddar , 1.26 , 3.15 , Swiss , 3.44 , 32.68
Cheddar , 1.26 , 3.15 , Cheddar , 24.01 , 60.025000000000006
Cheddar , 1.26 , 3.15 , Wensleydale , 14.92 , 205.15
Wensleydale , 0.23 , 3.1625 , Cheddar , 15.06 , 0.0
Cheddar , 1.27 , 3.175 , Swiss , 21.46 , 0.0
Cheddar , 1.28 , 3.2 , Cheddar , 31.79 , 79.475
Cheddar , 1.28 , 3.2 , Wensleydale , 15.49 , 212.9875
Cheddar , 1.29 , 3.225 , Wensleydale , 0.54 , 7.425000000000001
Cheddar , 1.29 , 3.225 , Wensleydale , 1.64 , 22.549999999999997
Cheddar , 1.29 , 3.225 , Cheddar , 12.16 , 30.4
Cheddar , 1.29 , 3.225 , Swiss , 13.73 , 130.435
Cheddar , 1.29 , 3.225 , Swiss , 42.49 , 403.65500000000003
Swiss , 0.34 , 3.2300000000000004 , Cheddar , 61.84 , 0.0
Cheddar , 1.3 , 3.25 , Cheddar , 8.65 , 0.0
Cheddar , 1.32 , 3.3000000000000003 , Cheddar , 25.62 , 64.05
Cheddar , 1.32 , 3.3000000000000003 , Swiss , 29.93 , 284.335
Swiss , 0.35 , 3.3249999999999997 , Cheddar , 23.26 , 58.150000000000006
Swiss , 0.35 , 3.3249999999999997 , Swiss , 40.79 , 387.505
Cheddar , 1.34 , 3.35 , Cheddar , 2.61 , 6.5249999999999995
Cheddar , 1.34 , 3.35 , Cheddar , 6.7 , 16.75
Cheddar , 1.34 , 3.35 , Cheddar , 32.66 , 81.64999999999999
Cheddar , 1.35 , 3.375 , Wensleydale , 2.81 , 38.6375
Cheddar , 1.35 , 3.375 , Cheddar , 53.13 , 132.82500000000002
Cheddar , 1.35 , 3.375 , Swiss , 55.59 , 528.105
Swiss , 0.36 , 3.42 , Cheddar , 1.81 , 4.525
Swiss , 0.36 , 3.42 , Wensleydale , 7.89 , 108.4875
Cheddar , 1.37 , 3.4250000000000003 , Swiss , 12.63 , 0.0
Wensleydale , 0.25 , 3.4375 , Swiss , 1.21 , 11.495
Wensleydale , 0.25 , 3.4375 , Wensleydale , 13.31 , 183.01250000000002
Cheddar , 1.38 , 3.4499999999999997 , Swiss , 0.76 , 7.22
Cheddar , 1.38 , 3.4499999999999997 , Swiss , 4.91 , 46.645
Cheddar , 1.38 , 3.4499999999999997 , Cheddar , 77.22 , 193.05
Cheddar , 1.38 , 3.4499999999999997 , Wensleydale , 22.8 , 313.5
Cheddar , 1.39 , 3.4749999999999996 , Cheddar , 28.93 , 72.325
Cheddar , 1.39 , 3.4749999999999996 , Cheddar , 77.21 , 193.02499999999998
Swiss , 0.37 , 3.515 , Swiss , 2.56 , 24.32
Swiss , 0.37 , 3.515 , Wensleydale , 7.1 , 97.625
Cheddar , 1.41 , 3.525 , Wensleydale , 0.79 , 10.8625
Cheddar , 1.41 , 3.525 , Cheddar , 36.23 , 90.57499999999999
Cheddar , 1.41 , 3.525 , Wensleydale , 53.54 , 736.175
Cheddar , 1.41 , 3.525 , Wensleydale , 54.8 , 753.5
Cheddar , 1.42 , 3.55 , Swiss , 7.24 , 0.0
Cheddar , 1.43 , 3.5749999999999997 , Swiss , 26.11 , 248.045
Cheddar , 1.43 , 3.5749999999999997 , Swiss , 54.57 , 518.415
Wensleydale , 0.26 , 3.575 , Wensleydale , 83.95 , 0.0
Cheddar , 1.44 , 3.5999999999999996 , Cheddar , 3.58 , 0.0
Swiss , 0.38 , 3.61 , Swiss , 5.32 , 50.540000000000006
Swiss , 0.38 , 3.61 , Cheddar , 67.34 , 168.35000000000002
Swiss , 0.38 , 3.61 , Wensleydale , 30.28 , 416.35
Cheddar , 1.45 , 3.625 , Swiss , 55.59 , 0.0
Swiss , 0.39 , 3.705 , Cheddar , 28.95 , 0.0
Wensleydale , 0.27 , 3.7125000000000004 , Wensleydale , 28.32 , 0.0
Cheddar , 1.49 , 3.725 , Wensleydale , 6.68 , 91.85
Cheddar , 1.49 , 3.725 , Wensleydale , 36.3 , 499.12499999999994
Swiss , 0.4 , 3.8000000000000003 , Cheddar , 0.4 , 1.0
Swiss , 0.4 , 3.8000000000000003 , Cheddar , 5.93 , 14.825
Cheddar , 1.53 , 3.825 , Wensleydale , 0.64 , 8.8
Cheddar , 1.53 , 3.825 , Cheddar , 9.91 , 24.775
Cheddar , 1.54 , 3.85 , Cheddar , 16.62 , 41.550000000000004
Cheddar , 1.54 , 3.85 , Swiss , 52.39 , 497.705
Cheddar , 1.55 , 3.875 , Swiss , 26.19 , 0.0
Swiss , 0.41 , 3.8949999999999996 , Swiss , 6.56 , 62.31999999999999
Swiss , 0.41 , 3.8949999999999996 , Swiss , 40.11 , 381.045
Cheddar , 1.56 , 3.9000000000000004 , Swiss , 18.33 , 0.0
Cheddar , 1.57 , 3.9250000000000003 , Cheddar , 22.98 , 57.45
Cheddar , 1.57 , 3.9250000000000003 , Swiss , 7.43 , 70.585
Cheddar , 1.57 , 3.9250000000000003 , Cheddar , 66.19 , 165.475
Cheddar , 1.58 , 3.95 , Wensleydale , 30.58 , 0.0
Cheddar , 1.59 , 3.975 , Swiss , 21.15 , 0.0
Wensleydale , 0.29 , 3.9875 , Swiss , 58.16 , 0.0
Swiss , 0.42 , 3.9899999999999998 , Cheddar , 8.72 , 0.0
Swiss , 0.42 , 3.9899999999999998 , Wensleydale , 2.63 , 36.1625
Swiss , 0.42 , 3.9899999999999998 , Wensleydale , 88.45 , 1216.1875
Cheddar , 1.6 , 4.0 , Swiss , 12.38 , 0.0
Cheddar , 1.61 , 4.025 , Cheddar , 36.25 , 90.625
Cheddar , 1.61 , 4.025 , Wensleydale , 15.96 , 219.45000000000002
Cheddar , 1.62 , 4.050000000000001 , Cheddar , 18.7 , 0.0
Swiss , 0.43 , 4.085 , Wensleydale , 9.79 , 134.61249999999998
Swiss , 0.43 , 4.085 , Wensleydale , 13.42 , 184.525
Cheddar , 1.64 , 4.1 , Swiss , 34.22 , 0.0
Cheddar , 1.65 , 4.125 , Swiss , 0.0 , 0.0
Cheddar , 1.66 , 4.1499999999999995 , Cheddar , 0.13 , 0.325
Cheddar , 1.66 , 4.1499999999999995 , Cheddar , 0.48 , 1.2
Cheddar , 1.66 , 4.1499999999999995 , Cheddar , 8.86 , 22.15
Cheddar , 1.66 , 4.1499999999999995 , Wensleydale , 18.72 , 257.4
Cheddar , 1.66 , 4.1499999999999995 , Wensleydale , 42.68 , 586.85
Cheddar , 1.67 , 4.175 , Wensleydale , 1.18 , 0.0
Cheddar , 1.67 , 4.175 , Cheddar , 9.26 , 23.15
Cheddar , 1.67 , 4.175 , Cheddar , 74.54 , 186.35000000000002
Cheddar , 1.68 , 4.2 , Wensleydale , 11.39 , 0.0
Cheddar , 1.69 , 4.225 , Swiss , 33.49 , 0.0
Cheddar , 1.7 , 4.25 , Cheddar , 2.69 , 6.725
Cheddar , 1.7 , 4.25 , Cheddar , 12.41 , 31.025
Cheddar , 1.7 , 4.25 , Wensleydale , 68.28 , 938.85
Cheddar , 1.71 , 4.275 , Wensleydale , 6.47 , 88.96249999999999
Swiss , 0.45 , 4.275 , Cheddar , 38.4 , 96.0
Cheddar , 1.71 , 4.275 , Swiss , 12.15 , 115.425
Cheddar , 1.71 , 4.275 , Swiss , 16.22 , 154.08999999999997
Cheddar , 1.72 , 4.3 , Swiss , 21.48 , 0.0
Cheddar , 1.74 , 4.35 , Cheddar , 33.19 , 0.0
Swiss , 0.46 , 4.37 , Cheddar , 1.97 , 0.0
Cheddar , 1.75 , 4.375 , Cheddar , 53.01 , 0.0
Wensleydale , 0.32 , 4.4 , Cheddar , 10.23 , 25.575000000000003
Cheddar , 1.76 , 4.4 , Swiss , 5.39 , 51.205
Wensleydale , 0.32 , 4.4 , Wensleydale , 36.05 , 495.68749999999994
Cheddar , 1.77 , 4.425 , Swiss , 27.7 , 0.0
Swiss , 0.47 , 4.465 , Wensleydale , 0.0 , 0.0
Swiss , 0.47 , 4.465 , Cheddar , 52.1 , 130.25
Cheddar , 1.79 , 4.475 , Cheddar , 5.63 , 14.075
Cheddar , 1.79 , 4.475 , Wensleydale , 1.6 , 22.0
Cheddar , 1.8 , 4.5 , Swiss , 9.5 , 90.25
Cheddar , 1.8 , 4.5 , Wensleydale , 40.91 , 562.5124999999999
Cheddar , 1.8 , 4.5 , Wensleydale , 51.39 , 706.6125
Cheddar , 1.81 , 4.525 , Cheddar , 50.49 , 0.0
Cheddar , 1.81 , 4.525 , Wensleydale , 26.78 , 368.225
Wensleydale , 0.33 , 4.5375000000000005 , Cheddar , 4.29 , 10.725
Wensleydale , 0.33 , 4.5375000000000005 , Cheddar , 41.18 , 102.95
Wensleydale , 0.33 , 4.5375000000000005 , Cheddar , 42.59 , 106.47500000000001
Cheddar , 1.82 , 4.55 , Wensleydale , 13.01 , 0.0
Swiss , 0.48 , 4.56 , Cheddar , 55.89 , 0.0
Cheddar , 1.83 , 4.575 , Swiss , 27.56 , 0.0
Cheddar , 1.85 , 4.625 , Swiss , 4.13 , 39.235
Cheddar , 1.85 , 4.625 , Wensleydale , 6.21 , 85.3875
Cheddar , 1.85 , 4.625 , Wensleydale , 19.35 , 266.0625
Swiss , 0.49 , 4.655 , Wensleydale , 7.27 , 99.96249999999999
Swiss , 0.49 , 4.655 , Swiss , 11.17 , 106.115
Wensleydale , 0.34 , 4.675000000000001 , Swiss , 23.26 , 220.97000000000003
Cheddar , 1.87 , 4.675000000000001 , Swiss , 35.82 , 340.29
Cheddar , 1.88 , 4.699999999999999 , Cheddar , 2.42 , 6.05
Cheddar , 1.88 , 4.699999999999999 , Swiss , 14.4 , 136.8
Cheddar , 1.89 , 4.725 , Swiss , 49.05 , 0.0
Swiss , 0.5 , 4.75 , Swiss , 23.92 , 227.24
Cheddar , 1.9 , 4.75 , Wensleydale , 67.18 , 923.7250000000001
Cheddar , 1.91 , 4.7749999999999995 , Wensleydale , 41.08 , 0.0
Wensleydale , 0.35 , 4.8125 , Swiss , 34.53 , 0.0
Cheddar , 1.93 , 4.825 , Wensleydale , 1.81 , 24.8875
Cheddar , 1.93 , 4.825 , Swiss , 10.48 , 99.56
Cheddar , 1.93 , 4.825 , Swiss , 11.7 , 111.14999999999999
Cheddar , 1.93 , 4.825 , Wensleydale , 19.6 , 269.5
Swiss , 0.51 , 4.845 , Cheddar , 10.49 , 26.225
Swiss , 0.51 , 4.845 , Wensleydale , 3.06 , 42.075
Swiss , 0.51 , 4.845 , Swiss , 5.59 , 53.105
Swiss , 0.51 , 4.845 , Swiss , 53.52 , 508.44000000000005
Cheddar , 1.94 , 4.85 , Wensleydale , 0.35 , 4.8125
Cheddar , 1.94 , 4.85 , Cheddar , 21.13 , 52.824999999999996
Cheddar , 1.94 , 4.85 , Cheddar , 45.12 , 112.8
Cheddar , 1.94 , 4.85 , Cheddar , 51.83 , 129.575
Cheddar , 1.94 , 4.85 , Wensleydale , 22.76 , 312.95000000000005
Cheddar , 1.95 , 4.875 , Swiss , 10.8 , 0.0
Cheddar , 1.96 , 4.9 , Swiss , 17.89 , 0.0
Cheddar , 1.97 , 4.925 , Cheddar , 68.76 , 171.9
Cheddar , 1.97 , 4.925 , Swiss , 86.55 , 822.225
Swiss , 0.52 , 4.94 , Cheddar , 6.68 , 16.7
Swiss , 0.52 , 4.94 , Cheddar , 10.01 , 25.025
Swiss , 0.52 , 4.94 , Wensleydale , 17.48 , 240.35
Cheddar , 1.98 , 4.95 , Wensleydale , 3.13 , 43.0375
Wensleydale , 0.36 , 4.95 , Swiss , 43.61 , 414.295
Cheddar , 1.98 , 4.95 , Swiss , 61.6 , 585.2
Cheddar , 1.99 , 4.975 , Swiss , 0.0 , 0.0
Cheddar , 1.99 , 4.975 , Cheddar , 43.28 , 108.2
Cheddar , 2.0 , 5.0 , Cheddar , 24.07 , 60.175
Cheddar , 2.0 , 5.0 , Swiss , 24.56 , 233.32
Cheddar , 2.0 , 5.0 , Swiss , 54.58 , 518.51
Cheddar , 2.01 , 5.0249999999999995 , Cheddar , 5.09 , 0.0
Swiss , 0.53 , 5.035 , Cheddar , 40.98 , 0.0
Cheddar , 2.03 , 5.074999999999999 , Cheddar , 1.48 , 3.7
Cheddar , 2.03 , 5.074999999999999 , Cheddar , 16.98 , 42.45
Wensleydale , 0.37 , 5.0875 , Cheddar , 29.46 , 73.65
Wensleydale , 0.37 , 5.0875 , Swiss , 77.4 , 735.3000000000001
Cheddar , 2.04 , 5.1 , Wensleydale , 0.86 , 0.0
Swiss , 0.54 , 5.130000000000001 , Cheddar , 5.83 , 14.575
Swiss , 0.54 , 5.130000000000001 , Wensleydale , 20.48 , 281.6
Cheddar , 2.06 , 5.15 , Cheddar , 39.03 , 0.0
Cheddar , 2.07 , 5.175 , Wensleydale , 0.55 , 0.0
Cheddar , 2.08 , 5.2 , Wensleydale , 0.04 , 0.55
Cheddar , 2.08 , 5.2 , Wensleydale , 3.53 , 48.537499999999994
Wensleydale , 0.38 , 5.225 , Swiss , 51.53 , 0.0
Swiss , 0.55 , 5.2250000000000005 , Wensleydale , 74.18 , 1019.9750000000001
Swiss , 0.55 , 5.2250000000000005 , Wensleydale , 79.18 , 1088.7250000000001
Cheddar , 2.11 , 5.2749999999999995 , Swiss , 4.32 , 0.0
Cheddar , 2.12 , 5.300000000000001 , Cheddar , 41.37 , 0.0
Swiss , 0.56 , 5.32 , Swiss , 2.93 , 27.835
Swiss , 0.56 , 5.32 , Swiss , 30.29 , 287.755
Cheddar , 2.13 , 5.324999999999999 , Swiss , 3.82 , 36.29
Cheddar , 2.13 , 5.324999999999999 , Wensleydale , 39.29 , 540.2375
Wensleydale , 0.39 , 5.3625 , Swiss , 2.66 , 25.270000000000003
Wensleydale , 0.39 , 5.3625 , Swiss , 7.32 , 69.54
Wensleydale , 0.39 , 5.3625 , Swiss , 58.68 , 557.46
Cheddar , 2.15 , 5.375 , Wensleydale , 28.06 , 0.0
Cheddar , 2.16 , 5.4 , Cheddar , 26.67 , 0.0
Swiss , 0.57 , 5.414999999999999 , Cheddar , 54.58 , 0.0
Cheddar , 2.17 , 5.425 , Swiss , 4.69 , 44.55500000000001
Cheddar , 2.17 , 5.425 , Cheddar , 68.32 , 170.79999999999998
Cheddar , 2.18 , 5.45 , Swiss , 28.95 , 275.025
Cheddar , 2.18 , 5.45 , Wensleydale , 21.45 , 294.9375
Cheddar , 2.18 , 5.45 , Swiss , 49.67 , 471.865
Cheddar , 2.19 , 5.475 , Cheddar , 4.62 , 11.55
Cheddar , 2.19 , 5.475 , Swiss , 42.51 , 403.84499999999997
Wensleydale , 0.4 , 5.5 , Cheddar , 4.55 , 11.375
Wensleydale , 0.4 , 5.5 , Swiss , 31.31 , 297.445
Cheddar , 2.2 , 5.5 , Wensleydale , 26.01 , 357.63750000000005
Swiss , 0.58 , 5.51 , Swiss , 43.33 , 0.0
Cheddar , 2.22 , 5.550000000000001 , Cheddar , 0.06 , 0.15
Cheddar , 2.22 , 5.550000000000001 , Cheddar , 30.68 , 76.7
Cheddar , 2.22 , 5.550000000000001 , Cheddar , 32.55 , 81.375
Cheddar , 2.22 , 5.550000000000001 , Swiss , 17.15 , 162.92499999999998
Cheddar , 2.22 , 5.550000000000001 , Swiss , 70.13 , 666.2349999999999
Cheddar , 2.23 , 5.575 , Cheddar , 21.87 , 54.675000000000004
Cheddar , 2.23 , 5.575 , Wensleydale , 15.18 , 208.725
Cheddar , 2.24 , 5.6000000000000005 , Cheddar , 36.78 , 0.0
Swiss , 0.59 , 5.6049999999999995 , Cheddar , 7.14 , 17.849999999999998
Swiss , 0.59 , 5.6049999999999995 , Cheddar , 9.98 , 24.950000000000003
Swiss , 0.59 , 5.6049999999999995 , Wensleydale , 38.95 , 535.5625
Wensleydale , 0.41 , 5.637499999999999 , Swiss , 0.53 , 5.035
Wensleydale , 0.41 , 5.637499999999999 , Wensleydale , 13.67 , 187.9625
Cheddar , 2.28 , 5.699999999999999 , Wensleydale , 2.46 , 33.825
Cheddar , 2.28 , 5.699999999999999 , Swiss , 6.15 , 58.425000000000004
Swiss , 0.6 , 5.7 , Cheddar , 35.4 , 88.5
Swiss , 0.6 , 5.7 , Swiss , 12.32 , 117.04
Swiss , 0.6 , 5.7 , Cheddar , 67.51 , 168.775
Swiss , 0.6 , 5.7 , Wensleydale , 66.76 , 917.95
Wensleydale , 0.42 , 5.7749999999999995 , Cheddar , 58.56 , 146.4
Wensleydale , 0.42 , 5.7749999999999995 , Cheddar , 62.95 , 157.375
Wensleydale , 0.42 , 5.7749999999999995 , Wensleydale , 98.1 , 1348.875
Cheddar , 2.31 , 5.775 , Swiss , 0.33 , 3.1350000000000002
Cheddar , 2.31 , 5.775 , Wensleydale , 8.17 , 112.3375
Swiss , 0.61 , 5.795 , Wensleydale , 0.0 , 0.0
Swiss , 0.61 , 5.795 , Swiss , 49.72 , 472.34
Swiss , 0.61 , 5.795 , Swiss , 69.33 , 658.635
Cheddar , 2.32 , 5.8 , Swiss , 9.55 , 0.0
Cheddar , 2.33 , 5.825 , Swiss , 14.19 , 0.0
Cheddar , 2.34 , 5.85 , Swiss , 1.24 , 11.78
Cheddar , 2.34 , 5.85 , Cheddar , 23.19 , 57.975
Cheddar , 2.34 , 5.85 , Wensleydale , 13.72 , 188.65
Cheddar , 2.35 , 5.875 , Swiss , 2.17 , 20.615
Cheddar , 2.35 , 5.875 , Cheddar , 68.72 , 171.8
Swiss , 0.62 , 5.89 , Cheddar , 0.17 , 0.0
Cheddar , 2.36 , 5.8999999999999995 , Cheddar , 12.28 , 30.7
Cheddar , 2.36 , 5.8999999999999995 , Cheddar , 25.17 , 62.925000000000004
Wensleydale , 0.43 , 5.9125 , Cheddar , 8.76 , 21.9
Wensleydale , 0.43 , 5.9125 , Wensleydale , 56.15 , 772.0625
Cheddar , 2.37 , 5.925000000000001 , Swiss , 0.09 , 0.0
Swiss , 0.63 , 5.985 , Swiss , 17.8 , 0.0
Cheddar , 2.4 , 6.0 , Wensleydale , 1.31 , 0.0
Cheddar , 2.41 , 6.025 , Cheddar , 0.1 , 0.25
Cheddar , 2.41 , 6.025 , Cheddar , 4.89 , 12.225
Wensleydale , 0.44 , 6.05 , Swiss , 1.72 , 16.34
Wensleydale , 0.44 , 6.05 , Swiss , 10.89 , 103.45500000000001
Wensleydale , 0.44 , 6.05 , Swiss , 33.77 , 320.81500000000005
Wensleydale , 0.44 , 6.05 , Swiss , 78.23 , 743.1850000000001
Cheddar , 2.43 , 6.075 , Cheddar , 8.41 , 21.025
Cheddar , 2.43 , 6.075 , Wensleydale , 3.8 , 52.25
Swiss , 0.64 , 6.08 , Swiss , 6.28 , 59.660000000000004
Swiss , 0.64 , 6.08 , Swiss , 51.85 , 492.575
Cheddar , 2.46 , 6.15 , Swiss , 0.01 , 0.0
Swiss , 0.65 , 6.175 , Cheddar , 12.74 , 0.0
Cheddar , 2.47 , 6.175000000000001 , Cheddar , 35.94 , 89.85
Cheddar , 2.47 , 6.175000000000001 , Wensleydale , 28.88 , 397.09999999999997
Wensleydale , 0.45 , 6.1875 , Swiss , 7.09 , 67.355
Wensleydale , 0.45 , 6.1875 , Cheddar , 59.91 , 149.77499999999998
Wensleydale , 0.45 , 6.1875 , Swiss , 40.68 , 386.46
Cheddar , 2.48 , 6.2 , Swiss , 22.7 , 0.0
Cheddar , 2.5 , 6.25 , Wensleydale , 7.22 , 99.27499999999999
Cheddar , 2.5 , 6.25 , Wensleydale , 76.95 , 1058.0625
Swiss , 0.66 , 6.2700000000000005 , Wensleydale , 29.13 , 0.0
Cheddar , 2.51 , 6.2749999999999995 , Cheddar , 66.98 , 0.0
Cheddar , 2.53 , 6.324999999999999 , Swiss , 39.21 , 0.0
Cheddar , 2.55 , 6.375 , Wensleydale , 5.72 , 0.0
Cheddar , 2.56 , 6.4 , Swiss , 6.45 , 0.0
Cheddar , 2.57 , 6.425 , Cheddar , 9.18 , 22.95
Cheddar , 2.57 , 6.425 , Swiss , 7.67 , 72.865
Cheddar , 2.58 , 6.45 , Cheddar , 0.51 , 0.0
Swiss , 0.68 , 6.460000000000001 , Cheddar , 65.47 , 163.675
Swiss , 0.68 , 6.460000000000001 , Wensleydale , 46.24 , 635.8000000000001
Wensleydale , 0.47 , 6.4624999999999995 , Swiss , 2.98 , 28.31
Wensleydale , 0.47 , 6.4624999999999995 , Cheddar , 22.14 , 55.35
Wensleydale , 0.47 , 6.4624999999999995 , Swiss , 6.18 , 58.709999999999994
Wensleydale , 0.47 , 6.4624999999999995 , Wensleydale , 4.32 , 59.400000000000006
Wensleydale , 0.47 , 6.4624999999999995 , Swiss , 43.51 , 413.34499999999997
Wensleydale , 0.47 , 6.4624999999999995 , Wensleydale , 41.3 , 567.875
Cheddar , 2.59 , 6.475 , Swiss , 10.71 , 101.745
Cheddar , 2.59 , 6.475 , Swiss , 15.83 , 150.385
Cheddar , 2.59 , 6.475 , Wensleydale , 13.55 , 186.3125
Cheddar , 2.6 , 6.5 , Swiss , 2.63 , 0.0
Cheddar , 2.61 , 6.5249999999999995 , Cheddar , 0.63 , 1.575
Cheddar , 2.61 , 6.5249999999999995 , Cheddar , 13.19 , 32.975
Cheddar , 2.61 , 6.5249999999999995 , Cheddar , 60.58 , 151.45
Cheddar , 2.61 , 6.5249999999999995 , Wensleydale , 38.11 , 524.0125
Cheddar , 2.62 , 6.550000000000001 , Wensleydale , 0.0 , 0.0
Cheddar , 2.62 , 6.550000000000001 , Cheddar , 21.02 , 52.55
Cheddar , 2.62 , 6.550000000000001 , Swiss , 87.97 , 835.715
Swiss , 0.69 , 6.555 , Swiss , 27.12 , 0.0
Cheddar , 2.63 , 6.574999999999999 , Cheddar , 6.73 , 16.825000000000003
Cheddar , 2.63 , 6.574999999999999 , Wensleydale , 1.99 , 27.3625
Cheddar , 2.63 , 6.574999999999999 , Swiss , 21.79 , 207.005
Wensleydale , 0.48 , 6.6 , Swiss , 11.19 , 106.30499999999999
Wensleydale , 0.48 , 6.6 , Wensleydale , 30.13 , 414.28749999999997
Wensleydale , 0.48 , 6.6 , Wensleydale , 76.24 , 1048.3
Cheddar , 2.64 , 6.6000000000000005 , Wensleydale , 23.44 , 0.0
Cheddar , 2.65 , 6.625 , Swiss , 2.2 , 20.900000000000002
Cheddar , 2.65 , 6.625 , Cheddar , 37.38 , 93.45
Cheddar , 2.65 , 6.625 , Cheddar , 62.99 , 157.475
Swiss , 0.7 , 6.6499999999999995 , Wensleydale , 27.95 , 384.3125
Swiss , 0.7 , 6.6499999999999995 , Wensleydale , 28.25 , 388.4375
Cheddar , 2.67 , 6.675 , Wensleydale , 81.4 , 0.0
Cheddar , 2.68 , 6.7 , Cheddar , 0.87 , 2.175
Cheddar , 2.68 , 6.7 , Swiss , 0.74 , 7.03
Cheddar , 2.68 , 6.7 , Wensleydale , 40.49 , 556.7375000000001
Cheddar , 2.69 , 6.725 , Swiss , 69.57 , 0.0
Wensleydale , 0.49 , 6.7375 , Wensleydale , 0.65 , 8.9375
Wensleydale , 0.49 , 6.7375 , Swiss , 24.25 , 230.375
Wensleydale , 0.49 , 6.7375 , Wensleydale , 17.89 , 245.9875
Wensleydale , 0.49 , 6.7375 , Wensleydale , 19.8 , 272.25
Wensleydale , 0.49 , 6.7375 , Swiss , 36.58 , 347.51
Swiss , 0.71 , 6.744999999999999 , Wensleydale , 17.58 , 0.0
Cheddar , 2.7 , 6.75 , Cheddar , 16.0 , 0.0
Cheddar , 2.71 , 6.775 , Cheddar , 1.26 , 3.15
Cheddar , 2.71 , 6.775 , Wensleydale , 8.88 , 122.10000000000001
Cheddar , 2.72 , 6.800000000000001 , Cheddar , 17.59 , 43.975
Cheddar , 2.72 , 6.800000000000001 , Wensleydale , 9.21 , 126.63750000000002
Cheddar , 2.72 , 6.800000000000001 , Cheddar , 54.86 , 137.15
Cheddar , 2.73 , 6.825 , Cheddar , 2.54 , 6.35
Cheddar , 2.73 , 6.825 , Cheddar , 2.67 , 6.675
Cheddar , 2.73 , 6.825 , Cheddar , 50.74 , 126.85000000000001
Cheddar , 2.73 , 6.825 , Swiss , 16.21 , 153.995
Swiss , 0.72 , 6.84 , Swiss , 11.45 , 108.77499999999999
Swiss , 0.72 , 6.84 , Swiss , 17.88 , 169.85999999999999
